ID,file_name,impd_filename,in_file,contr_year,data_source,site_name,site_code,contributor,Longitude,Latitude,first_year,last_year,first_scar,last_scar,n_trees,tree_species,area_sampled_ha,ref_ID
Paris_SS-94,Paris_SS-94.fhx,,TRUE,2023,NAFSN,South Slave plot 94,SS-94,Parisien_MA,-114.583,60.66674,1826,2018,1880,2008,9,PIBA,200,Unpublished
Paris_SS-98,Paris_SS-98.fhx,,TRUE,2023,NAFSN,South Slave plot 98,SS-98,Parisien_MA,-114.72,60.69197,1885,2021,1904,2015,9,PIBA,200,Unpublished
Platt_UGR0301h-104,fhx_UGR0301h-104.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-104,Platt_L,-118.2370378,45.12768122,1675,2019,1802,1846,9,LAOC,4.24,Platt_2020_Thesis
Platt_UGR0301h-131,fhx_UGR0301h-131.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-131,Platt_L,-118.1914914,45.1214995,1551,2019,1781,1802,8,LAOC,12.95,Platt_2020_Thesis
Platt_UGR0301h-132,fhx_UGR0301h-132.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-132,Platt_L,-118.194369,45.112556,1664,2019,1781,1802,3,LAOC,0.4,Platt_2020_Thesis
Platt_UGR0301h-141,fhx_UGR0301h-141.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-141,Platt_L,-118.154932,45.1258715,1566,2019,1682,1892,6,"LAOC, PIPO, PSME",12.7,Platt_2020_Thesis
Platt_UGR0301h-142,fhx_UGR0301h-142.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-142,Platt_L,-118.1503628,45.11774575,1723,2019,1748,1929,4,"PSME, LAOC",12.2,Platt_2020_Thesis
Platt_UGR0301h-163,fhx_UGR0301h-163.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-163,Platt_L,-118.2273633,45.14446,1816,2019,1848,1895,4,"PICO, LAOC",0.06,Platt_2020_Thesis
Platt_UGR0301h-173,fhx_UGR0301h-173.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-173,Platt_L,-118.1980917,45.13058483,1669,2019,1748,1783,6,"LAOC, PSME",3.58,Platt_2020_Thesis
Platt_UGR0301h-176,fhx_UGR0301h-176.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-176,Platt_L,-118.198193,45.1420926,1622,2019,1718,1848,5,"LAOC, PIPO, PSME",7.97,Platt_2020_Thesis
Platt_UGR0301h-199,fhx_UGR0301h-199.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-199,Platt_L,-118.2370736,45.15903814,1743,2019,1798,1883,7,"LAOC, PSME",1.83,Platt_2020_Thesis
Platt_UGR0301h-88,fhx_UGR0301h-88.fhx,,TRUE,2020,NAFSS,Beaver Creek,UGR0301h-88,Platt_L,-118.1874326,45.1060538,1580,2019,1635,1960,10,"PICO, LAOC",28.77,Platt_2020_Thesis
Platt_UGR1001h-275,fhx_UGR1001h-275.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1001h-275,Platt_L,-117.975481,45.826963,1861,1982,1919,1919,1,LAOC,0.01,Platt_2020_Thesis
Platt_UGR1001h-294,fhx_UGR1001h-294.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1001h-294,Platt_L,-117.980142,45.81178433,1683,2018,1886,1902,3,"LAOC, PIPO",0.67,Platt_2020_Thesis
Platt_UGR1002h-100,fhx_UGR1002h-100.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-100,Platt_L,-117.885993,45.834444,1676,2018,1882,1958,3,"PSME, PIPO",0.47,Platt_2020_Thesis
Platt_UGR1002h-117,fhx_UGR1002h-117.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-117,Platt_L,-117.947659,45.859198,1908,2018,1919,1919,1,PICO,0.01,Platt_2020_Thesis
Platt_UGR1002h-123,fhx_UGR1002h-123.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-123,Platt_L,-117.915702,45.851346,1875,2018,1894,1894,1,ABGR,0.01,Platt_2020_Thesis
Platt_UGR1002h-136,fhx_UGR1002h-136.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-136,Platt_L,-117.918411,45.833048,1753,2019,1894,1894,1,PIPO,0.01,Platt_2020_Thesis
Platt_UGR1002h-16,fhx_UGR1002h-16.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-16,Platt_L,-117.9348744,45.780818,1677,2019,1852,1945,5,"PIPO, PSME, LAOC",29.15,Platt_2020_Thesis
Platt_UGR1002h-35,fhx_UGR1002h-35.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-35,Platt_L,-117.941129,45.7920445,1691,2019,1869,1883,4,PIPO,0.11,Platt_2020_Thesis
Platt_UGR1002h-54,fhx_UGR1002h-54.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-54,Platt_L,-117.941669,45.810391,1876,2018,1925,1925,1,PICO,0.01,Platt_2020_Thesis
Platt_UGR1002h-95,fhx_UGR1002h-95.fhx,,TRUE,2020,NAFSS,Jubilee Lake,UGR1002h-95,Platt_L,-117.8882216,45.81925211,1589,2019,1765,1894,9,"PIPO, PSME, LAOC",8.36,Platt_2020_Thesis
Porti_BJ57,BJ57.fhx,,TRUE,2020,NAFSS,Baie James 57,BJ57,Portier_J,-77.620229,50.656564,1834,2013,1922,1922,2,PCMA,2.5,Portier_2016_Forests
Porti_BJ58,BJ58.fhx,,TRUE,2020,NAFSS,Baie James 58,BJ58,Portier_J,-77.59966806,50.63808819,1824,2013,1922,1975,2,PCMA,2.5,Portier_2016_Forests
Porti_BJ62,BJ62.fhx,,TRUE,2020,NAFSS,Baie James 62,BJ62,Portier_J,-77.479953,50.502027,1792,2013,1997,1997,1,PCMA,2.5,Portier_2016_Forests
Porti_BJ65,BJ65.fhx,,TRUE,2020,NAFSS,Baie James 65,BJ65,Portier_J,-77.2730957,50.47197937,1823,2013,1997,1997,1,PCMA,2.5,Portier_2016_Forests
Porti_CG05,CG05.fhx,,TRUE,2020,NAFSS,Chibougamau 05,CG05,Portier_J,-72.18626095,52.11445895,1940,2013,1997,1997,1,PCMA,2.5,Portier_2016_Forests
Porti_CG06,CG06.fhx,,TRUE,2020,NAFSS,Chibougamau 06,CG06,Portier_J,-72.19848627,52.08064681,1758,2013,1985,1985,2,PCMA,2.5,Portier_2016_Forests
Porti_CG07,CG07.fhx,,TRUE,2020,NAFSS,Chibougamau 07,CG07,Portier_J,-72.17868117,52.04035138,1892,2013,1976,1976,1,PCMA,2.5,Portier_2016_Forests
Porti_CG18,CG18.fhx,,TRUE,2020,NAFSS,Chibougamau 18,CG18,Portier_J,-72.376328,51.599226,1770,2013,2002,2002,1,PCMA,2.5,Portier_2016_Forests
Porti_CG21,CG21.fhx,,TRUE,2020,NAFSS,Chibougamau 21,CG21,Portier_J,-72.376502,51.463029,1918,2013,1955,2002,6,PIBN,2.5,Portier_2016_Forests
Porti_CG27,CG27.fhx,,TRUE,2020,NAFSS,Chibougamau 27,CG27,Portier_J,-72.59812378,51.22823246,1908,2013,1987,1987,1,PCMA,2.5,Portier_2016_Forests
Porti_CG29,CG29.fhx,,TRUE,2020,NAFSS,Chibougamau 29,CG29,Portier_J,-72.66667109,51.19001744,1827,2013,1987,1987,1,PCMA,2.5,Portier_2016_Forests
Porti_CG30,CG30.fhx,,TRUE,2020,NAFSS,Chibougamau 30,CG30,Portier_J,-72.74095434,51.15848528,1831,2013,1976,1976,2,PCMA,2.5,Portier_2016_Forests
Porti_CG85,CG85.fhx,,TRUE,2020,NAFSS,Chibougamau 85,CG85,Portier_J,-72.158705,52.341151,1902,2013,2002,2002,6,"PIBN, PCMA",2.5,Portier_2016_Forests
Porti_CG86,CG86.fhx,,TRUE,2020,NAFSS,Chibougamau 86,CG86,Portier_J,-72.158939,52.366917,1830,2013,2002,2002,2,PCMA,2.5,Portier_2016_Forests
Porti_CG87,CG87.fhx,,TRUE,2020,NAFSS,Chibougamau 87,CG87,Portier_J,-72.129954,52.399087,1812,2013,1955,1955,2,PCMA,2.5,Portier_2016_Forests
Porti_CG88,CG88.fhx,,TRUE,2020,NAFSS,Chibougamau 88,CG88,Portier_J,-72.122737,52.454919,1814,2013,1955,2002,2,"LADE, PCMA",2.5,Portier_2016_Forests
Porti_CG89,CG89.fhx,,TRUE,2020,NAFSS,Chibougamau 89,CG89,Portier_J,-72.094421,52.506511,1750,2013,1975,1975,1,PCMA,2.5,Portier_2016_Forests
Porti_CG91,CG91.fhx,,TRUE,2020,NAFSS,Chibougamau 91,CG91,Portier_J,-72.122007,52.589464,1929,2013,1975,1975,1,PIBN,2.5,Portier_2016_Forests
Porti_CG92,CG92.fhx,,TRUE,2020,NAFSS,Chibougamau 92,CG92,Portier_J,-72.149502,52.599036,1841,2013,1919,1975,5,"PIBN, PCMA",2.5,Portier_2016_Forests
Porti_CG93,CG93.fhx,,TRUE,2020,NAFSS,Chibougamau 93,CG93,Portier_J,-72.164225,52.635663,1912,2013,1975,1975,8,PIBN,2.5,Portier_2016_Forests
Porti_CN13,CN13.fhx,,TRUE,2020,NAFSS,Côte Nord 13,CN13,Portier_J,-67.424057,52.528002,1854,2013,1920,1920,2,PCMA,2.5,Portier_2016_Forests
Porti_CN29,CN29.fhx,,TRUE,2020,NAFSS,Côte Nord 29,CN29,Portier_J,-68.01888672,52.10140982,1802,2013,1995,1995,1,PCMA,2.5,Portier_2016_Forests
Porti_CN30,CN30.fhx,,TRUE,2020,NAFSS,Côte Nord 30,CN30,Portier_J,-68.032365,52.105622,1819,2013,2002,2002,2,PCMA,2.5,Portier_2016_Forests
Porti_CN43,CN43.fhx,,TRUE,2020,NAFSS,Côte Nord 43,CN43,Portier_J,-68.23479,51.631531,1753,2013,1897,1926,3,PCMA,2.5,Portier_2016_Forests
Porti_RM22,RM22.fhx,,TRUE,2020,NAFSS,Romaine 22,RM22,Portier_J,-63.21506104,50.61124818,1745,2014,1942,1942,5,PCMA,2.5,Portier_2016_Forests
Poulo_BBP,usbbp001.fhx,usbbp001.fhx,TRUE,2009,IMPD,Big_Bend_NP,BBP,Poulos_H,-103.25,29.25,1715,2003,1786,1989,25,"PISF, PIPO, PICM, ABDU",5700,Poulos_2013_FEM
Poulo_DMT,usdmt001.fhx,usdmt001.fhx,TRUE,2009,IMPD,Davis_Mountains,DMT,Poulos_H,-104.000472,30.500167,1701,2004,1772,1989,18,"PISF, PIPO, PICM, ABDU",7287,Poulos_2013_FEM
Poulo_mc,MC.FHX,,TRUE,2019,NAFSS,Maderas del Carmen,mc,Poulos_H,-102.58,28.98,1715,2005,1715,1990,103,"PISF, PIPO, PICM, ABDU",,Poulos_2013_FEM
Rothe_MP,AllMP06.17.2020 - Correctedv3.fhx,,TRUE,2019,NAFSS,Millpond Larkin,MP,Rother_MT,-83.9903,30.76414,1767,2017,1814,2015,9,PIPA,55,Rother_2020_FEM
Rothe_NT,UNC_NT.fhx,,TRUE,2019,NAFSS,Nichols Tract,NT,Rother_MT,-79.8747,35.4572,1568,1917,1714,1842,14,PIPA,,Rother_2022_FECO
Rothe_ORH,OSN.fhx,,TRUE,2019,NAFSS,Oso Ridge Head,ORH,Rother_MT,-108.1896371,35.13142289,1566,2009,1625,1927,18,"PIPO, PSME",,Rother_2014_FEM
Rothe_ORL,OSW.fhx,,TRUE,2019,NAFSS,Oso Ridge Lookout,ORL,Rother_MT,-108.1200903,35.03916171,1518,2009,1638,1896,18,"PIPO, PSME",,Rother_2014_FEM
Rothe_PCC,PCC.fhx,,TRUE,2019,NAFSS,Paxton Cinder Cone,PCC,Rother_MT,-108.0577023,35.06276867,1575,2009,1684,1923,20,"PIPO, PSME",,Rother_2014_FEM
Rothe_SZS,BLM.fhx,,TRUE,2019,NAFSS,South Zuni Side,SZS,Rother_MT,-108.1046744,35.00848953,1487,2009,1615,1927,19,"PIPO, PSME",,Rother_2014_FEM
Rothe_TT,AllTT04.13.2020 - Corrected.fhx,,TRUE,2019,NAFSS,Tall Timbers Research Station,TT,Rother_MT,-84.2071,30.65844,1876,2018,1896,2017,11,"PIEC, PIPA",,Rother_2020_FEM
Salad_ARD,usard001.fhx,usard001.fhx,TRUE,2019,IMPD,Abandoned Road,ARD,Saladyga_T,-76.1468,40.8452,1920,2017,1931,2009,23,PIRI,20,Saladyga_2018_Fire
Salad_BMWR,,,FALSE,2019,NAFSS,Backus Mountain,BMWR,Saladyga_T,-80.9963,37.84021,1898,2017,1948,2014,11,"QUAL, QURU, QUVE",,Saladyga_2019_Fire
Salad_GLDE,,,FALSE,2019,NAFSS,Glade Creek,GLDE,Saladyga_T,-80.9474,37.98636,1858,2014,1887,1968,6,"PIVI, PIRI",,Saladyga_2017_NAJ
Salad_HF,ushf-001.fhx,ushf-001.fhx,TRUE,2022,IMPD,Hite Fork,HF,Saladyga_T,-81.785279,37.308886,1818,2020,1835,2017,36,"PIEC, PIRI",4,Saladyga_2022_FECO
Salad_MIL,usmil001.fhx,usmil001.fhx,TRUE,2019,IMPD,Mill Creek,MIL,Saladyga_T,-76.1667,40.77086,1934,2017,1945,2006,29,PIRI,20,Saladyga_2018_Fire
Salad_SHM,ussm-002.fhx,ussm-002.fhx,TRUE,2019,NAFSS,Short Mountain,SHM,Saladyga_T,-78.6673,39.18684,1727,2020,1739,2011,57,"PIRI, PIPU, PIVI",,Unpublished
Salad_SMC,ussmc002.fhx,ussmc002.fhx,TRUE,2019,IMPD,Spring Mountain Central,SMC,Saladyga_T,-76.03148,40.88527,1852,2015,1898,2011,17,PIRI,50,Saladyga_2018_Fire
Salad_SME,ussme001.fhx,ussme001.fhx,TRUE,2019,IMPD,Spring Mountain East,SME,Saladyga_T,-76.0245,40.88706,1861,2015,1929,2011,14,PIRI,50,Saladyga_2018_Fire
Salad_SMW,ussmw001.fhx,ussmw001.fhx,TRUE,2019,IMPD,Spring Mountain West,SMW,Saladyga_T,-76.0396,40.8841,1841,2015,1848,1999,14,PIRI,50,Saladyga_2018_Fire
Salad_TAR,ustar001.fhx,ustar001.fhx,TRUE,2019,IMPD,Tar Run,TAR,Saladyga_T,-76.2402,40.75718,1882,2017,1907,2004,22,PIRI,50,Saladyga_2018_Fire
Salad_WF,uswf-002.fhx,uswf-002.fhx,TRUE,2022,IMPD,Walk Fork,WF,Saladyga_T,-81.626672,38.252773,1745,2020,1794,2011,32,"PIEC, PIRI",7,Saladyga_2022_FECO
Salad_WHW,uswhw001.fhx,uswhw001.fhx,TRUE,2019,IMPD,Waste House Run West,WHW,Saladyga_T,-76.1701,40.84005,1882,2017,1911,2015,27,PIRI,20,Saladyga_2018_Fire
Salad_WLF,uswlf001.fhx,uswlf001.fhx,TRUE,2019,IMPD,Wolf Creek,WLF,Saladyga_T,-76.149,40.75268,1923,2017,1956,2008,12,PIRI,40,Saladyga_2018_Fire
Saper_1626,,,FALSE,2020,NAFSS,Kilolitna North 36435-01,1626,Saperstein_L,-152.019189,66.146424,1940,2005,2005,2005,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1628,,,FALSE,2020,NAFSS,Kilolitna North 36435-04,1628,Saperstein_L,-152.021029,66.150854,1975,2005,2005,2005,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1629,,,FALSE,2020,NAFSS,Kilolitna North 36435-06,1629,Saperstein_L,-151.999239,66.152346,1777,2005,1969,2005,3,PCMA,0.0201,Olson_2019_AKdb
Saper_1633,,,FALSE,2020,NAFSS,Kilolitna North 36435-11,1633,Saperstein_L,-152.013771,66.160471,1975,2005,2005,2005,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1634,,,FALSE,2020,NAFSS,Kilolitna North 36435-12,1634,Saperstein_L,-152.003521,66.161168,1841,2005,2005,2005,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1680,,,FALSE,2020,NAFSS,Chalatna ALMS 37154-07,1680,Saperstein_L,-151.6800661,66.4470352,1761,1938,1938,1938,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1686,,,FALSE,2020,NAFSS,Chalatna ALMS 37154-17,1686,Saperstein_L,-151.6835846,66.4559227,1836,1938,1938,1938,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1687,,,FALSE,2020,NAFSS,Chalatna ALMS 37154-18,1687,Saperstein_L,-151.6725207,66.4566386,1742,1938,1938,1938,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1689,,,FALSE,2020,NAFSS,Clawanmenka SE 37156-01,1689,Saperstein_L,-151.249365,66.474576,1851,1990,1990,1990,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1690,,,FALSE,2020,NAFSS,Clawanmenka SE 37156-02,1690,Saperstein_L,-151.238319,66.475262,1897,1990,1990,1990,1,PCGL,0.0201,Olson_2019_AKdb
Saper_1691,,,FALSE,2020,NAFSS,Clawanmenka SE 37156-03,1691,Saperstein_L,-151.227287,66.475951,1905,1990,1990,1990,1,PCGL,0.0201,Olson_2019_AKdb
Saper_1692,,,FALSE,2020,NAFSS,Clawanmenka SE 37156-04,1692,Saperstein_L,-151.251097,66.479015,1896,1990,1990,1990,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1694,,,FALSE,2020,NAFSS,Clawanmenka SE 37156-06,1694,Saperstein_L,-151.228989,66.480398,1902,1990,1990,1990,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1696,,,FALSE,2020,NAFSS,Clawanmenka SE 37156-08,1696,Saperstein_L,-151.241763,66.484148,1886,1990,1990,1990,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1697,,,FALSE,2020,NAFSS,Clawanmenka SE 37156-09,1697,Saperstein_L,-151.230712,66.484839,1854,1990,1990,1990,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1714,,,FALSE,2020,NAFSS,MingMinn 37392-01,1714,Saperstein_L,-151.9454203,66.5211397,1955,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1716,,,FALSE,2020,NAFSS,MingMinn 37392-03,1716,Saperstein_L,-151.9233394,66.5224762,1930,2004,1990,2004,3,PCMA,0.0201,Olson_2019_AKdb
Saper_1717,,,FALSE,2020,NAFSS,MingMinn 37392-04,1717,Saperstein_L,-151.9472702,66.525414,1955,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1718,,,FALSE,2020,NAFSS,MingMinn 37392-05,1718,Saperstein_L,-151.9361933,66.5260979,1954,2004,2004,2004,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1719,,,FALSE,2020,NAFSS,MingMinn 37392-06,1719,Saperstein_L,-151.9251504,66.5269025,1884,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1720,,,FALSE,2020,NAFSS,MingMinn 37392-07,1720,Saperstein_L,-151.949104,66.5298284,1892,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1721,,,FALSE,2020,NAFSS,MingMinn 37392-08,1721,Saperstein_L,-151.9380123,66.5305947,1896,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1722,,,FALSE,2020,NAFSS,MingMinn 37392-09,1722,Saperstein_L,-151.9267198,66.5314281,1904,2004,2004,2004,3,"PCMA, PCSP",0.0201,Olson_2019_AKdb
Saper_1723,,,FALSE,2020,NAFSS,MingMinn 37392-10,1723,Saperstein_L,-151.9509094,66.5343016,1955,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1724,,,FALSE,2020,NAFSS,MingMinn 37392-11,1724,Saperstein_L,-151.939878,66.5350436,1892,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1725,,,FALSE,2020,NAFSS,MingMinn 37392-12,1725,Saperstein_L,-151.9288304,66.5358017,1793,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1726,,,FALSE,2020,NAFSS,Minnkokut 37393-06,1726,Saperstein_L,-151.726961,66.5351057,1902,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1727,,,FALSE,2020,NAFSS,Minnkokut 37393-07,1727,Saperstein_L,-151.7158517,66.5358665,1893,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1728,,,FALSE,2020,NAFSS,Minnkokut 37393-08,1728,Saperstein_L,-151.704823,66.5365741,1897,2004,2004,2004,2,"PCGL, BEAK",0.0201,Olson_2019_AKdb
Saper_1729,,,FALSE,2020,NAFSS,Minnkokut 37393-11,1729,Saperstein_L,-151.7287442,66.5395747,1891,2004,2004,2004,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1730,,,FALSE,2020,NAFSS,Minnkokut 37393-12,1730,Saperstein_L,-151.7177797,66.5402835,1952,2004,2004,2004,1,BEAK,0.0201,Olson_2019_AKdb
Saper_1731,,,FALSE,2020,NAFSS,Minnkokut 37393-13,1731,Saperstein_L,-151.7066329,66.5410036,1896,2004,2004,2004,3,"BEAK, PCMA",0.0201,Olson_2019_AKdb
Saper_1733,,,FALSE,2020,NAFSS,Minnkokut 37393-17,1733,Saperstein_L,-151.7194851,66.5447015,1925,2004,2004,2004,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1734,,,FALSE,2020,NAFSS,Minnkokut 37393-18,1734,Saperstein_L,-151.7084036,66.5455519,1908,2004,2004,2004,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1735,,,FALSE,2020,NAFSS,Minnkokut 37393-21,1735,Saperstein_L,-151.7323426,66.5484292,1954,2004,2004,2004,1,PCSP,0.0201,Olson_2019_AKdb
Saper_1736,,,FALSE,2020,NAFSS,Minnkokut 37393-22,1736,Saperstein_L,-151.7212466,66.5491826,1960,2004,2004,2004,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1737,,,FALSE,2020,NAFSS,Minnkokut 37393-23,1737,Saperstein_L,-151.71021,66.5498944,1943,2004,2004,2004,2,"BEAK, PCMA",0.0201,Olson_2019_AKdb
Saper_1738,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-01,1738,Saperstein_L,-151.49275,66.5457156,1965,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1739,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-02,1739,Saperstein_L,-151.4816165,66.5464189,1931,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1740,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-03,1740,Saperstein_L,-151.4705448,66.5471282,1885,2004,1958,2004,3,PCMA,0.0201,Olson_2019_AKdb
Saper_1741,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-04,1741,Saperstein_L,-151.4945094,66.550179,1963,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1742,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-05,1742,Saperstein_L,-151.4833726,66.5508679,1897,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1743,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-06,1743,Saperstein_L,-151.4723094,66.5515708,1876,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1744,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-07,1744,Saperstein_L,-151.4962373,66.5546038,1963,2004,2004,2004,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1745,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-08,1745,Saperstein_L,-151.4851531,66.5552986,1964,2004,2004,2004,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1746,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-09,1746,Saperstein_L,-151.4740916,66.5560585,1879,2004,1958,2004,3,PCMA,0.0201,Olson_2019_AKdb
Saper_1747,,,FALSE,2020,NAFSS,Fish Creek Lake 37394-11,1747,Saperstein_L,-151.4869132,66.5597524,1888,2004,1958,2004,4,"BEAK, PCMA",0.0201,Olson_2019_AKdb
Saper_1752,,,FALSE,2020,NAFSS,South Fork 37633-04,1752,Saperstein_L,-151.5409899,66.6383575,1873,1991,1991,1991,2,PCGL,0.0201,Olson_2019_AKdb
Saper_1753,,,FALSE,2020,NAFSS,South Fork 37633-05,1753,Saperstein_L,-151.5298669,66.6390255,1877,1991,1991,1991,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1754,,,FALSE,2020,NAFSS,South Fork 37633-06,1754,Saperstein_L,-151.5188204,66.6397291,1962,2006,1991,1991,1,BEAK,0.0201,Olson_2019_AKdb
Saper_1755,,,FALSE,2020,NAFSS,South Fork 37633-07,1755,Saperstein_L,-151.5428507,66.6427883,1920,1991,1991,1991,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1756,,,FALSE,2020,NAFSS,South Fork 37633-08,1756,Saperstein_L,-151.5316785,66.6434312,1909,1991,1991,1991,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1757,,,FALSE,2020,NAFSS,South Fork 37633-09,1757,Saperstein_L,-151.5205332,66.6441916,1860,1991,1991,1991,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1758,,,FALSE,2020,NAFSS,South Fork 37633-10,1758,Saperstein_L,-151.5447448,66.6472007,1863,1991,1991,1991,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1761,,,FALSE,2020,NAFSS,Jim River 37873-01,1761,Saperstein_L,-151.329535,66.7382624,1918,2002,2002,2002,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1762,,,FALSE,2020,NAFSS,Jim River 37873-02,1762,Saperstein_L,-151.3183969,66.7389539,1926,2002,2002,2002,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1763,,,FALSE,2020,NAFSS,Jim River 37873-03,1763,Saperstein_L,-151.3071937,66.7396898,1849,2006,2002,2002,1,PCMA,0.0201,Olson_2019_AKdb
Saper_1764,,,FALSE,2020,NAFSS,Jim River 37873-04,1764,Saperstein_L,-151.3313113,66.7427153,1899,2002,2002,2002,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1765,,,FALSE,2020,NAFSS,Jim River 37873-05,1765,Saperstein_L,-151.320155,66.7433794,1916,2002,2002,2002,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1766,,,FALSE,2020,NAFSS,Jim River 37873-06,1766,Saperstein_L,-151.3089781,66.7441079,1906,2002,2002,2002,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1767,,,FALSE,2020,NAFSS,Jim River 37873-07,1767,Saperstein_L,-151.333006,66.7471738,1930,2002,2002,2002,2,PCMA,0.0201,Olson_2019_AKdb
Saper_1768,,,FALSE,2020,NAFSS,Jim River 37873-08,1768,Saperstein_L,-151.3218852,66.7478494,1911,2002,2002,2002,2,PCMA,0.0201,Olson_2019_AKdb
Shapi_POW,uspow001.fhx,uspow001.fhx,TRUE,2007,IMPD,Powderhouse Gulch,POW,Shapiro_LB,-115.9469763,44.21493801,1641,2005,1721,1986,79,"PIPO, PSME",611,Shapiro-Miller_2007_CJFR
Sherr_BigH,BIGHORN.fhx,,TRUE,2009,FACS,Bighorn,BigH,Sherriff_RL,-105.598212,40.410453,1648,1998,1691,1935,12,"PIPO, PSME",,Sherriff_2007_Ecosystems
Sherr_BXP,BPRAIRIE.fhx,,TRUE,2009,FACS,Box Prairie,BXP,Sherriff_RL,-105.461452,40.58131,1608,1997,1685,1886,10,PIPO ,,Sherriff_2007_Ecosystems
Sherr_CAB,CABIN.fhx,,TRUE,2009,FACS,Cabin Creek,CAB,Sherriff_RL,-105.498416,40.240412,1645,2002,1715,1954,32,PIPO,,Sherriff_2007_Ecosystems
Sherr_CARIB,CARIBOU.fhx,,TRUE,2009,FACS,Caribou Ranch,CARIB,Sherriff_RL,-105.522234,39.983949,1572,2002,1601,1925,20,"PIPO, PSME, PIFL",,Sherriff_2007_Ecosystems
